title,price,description,main_image,images,features
استپر موتور زیمنس مدل 1910mm مناسب برای پراید,639360,استپر که تعمیر کاران به آن استاپ موتور و استپ موتور هم می گویند برای کنترل دور آرام موتور خودرو مورد استفاده قرار می گیرد. مسیر هوای موتور دارای یک دریچه پروانه ای است که بوسیله یک کابل و فنر باز و بست می شود که با کابل باز می شود و با فنر بسته می شود. این دریچه پروانه ای با محور خود به مقاومتی متغییر و یک سوئیچ متصل است که بوسیله این مقاومت متغییر موقعیت دریچه هوا به ECU ارسال می گردد. وقتی که پدال گاز را رها می کنید این دریچه بسته می شود و سوئیچ هم عمل می کند و به ECU اطلاع می دهد که دریچه بسته است و هوای مورد نیاز باید از طریق مسیری موازی تامین می شود که این مسیر را استپر کنترل می کند. این همان مسیری است که هوای موتور خودرو را در دور در جا یا دور آرام تامین می کند.,"https://dkstatics-public.digikala.com/digikala-products/931740526f50e85efe358d6c15bd31ef6f421b98_1639898811.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/e2616920ab33ec9ccacaab894ca66eff327fabaf_1639898853.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پراید سایپا پراید 111 سایپا پراید 131 سایپا پراید 132 سایپا پراید 141 سایپا پراید 151 (وانت) پراید X100 پراید صبا پراید نسیم', 'نوع خودرو': 'سواری', 'تعداد در بسته\u200cبندی': '1', 'ویژگی\u200cهای استپر موتور و پتانسیومتر': 'دارای واشر آب\u200cبندی', 'کشور سازنده': 'چین'}"
استپر موتور بوش کد 7701047909 مناسب برای پراید,1062900,استپر موتور بوش با کد فنی 7701047909، یکی از قطعات حیاتی در سیستم کنترل دور موتور خودروهای انژکتوری است که نقش اصلی آن تنظیم دقیق میزان هوای ورودی به موتور در حالت درجا می‌باشد. این قطعه با طراحی دقیق و کیفیت ساخت بالا، کارکرد روان موتور و پاسخ‌دهی مناسب خودرو را تضمین می‌کند و از نوسان دور موتور جلوگیری می‌کند. کاربرد این استپر موتور برای خودروهای متنوعی از جمله پراید، پراید وانت، پیکان، پژو ۴۰۵ اس‌ال‌ایکس، پژو ۲۰۶، روا، آر دی، تیبا، ساینا، کوییک، سمند و جک J3 مناسب است. استفاده از این قطعه باعث بهبود احتراق، کاهش مصرف سوخت و جلوگیری از خاموش شدن ناگهانی موتور می‌شود و تجربه رانندگی راحت‌تری را فراهم می‌آورد. برند بوش به عنوان یکی از تولیدکنندگان معتبر قطعات خودرو، استپر موتورهایی با دوام و عملکرد دقیق ارائه می‌دهد. انتخاب این محصول به دلیل کیفیت بالا و تطابق کامل با استانداردهای فنی خودرو، اطمینان از عملکرد مستمر موتور در شرایط مختلف رانندگی را به همراه دارد. نصب استپر موتور باید توسط تکنسین مجرب انجام شود و پس از نصب، کالیبراسیون ECU ضروری است تا عملکرد صحیح موتور تضمین گردد. همچنین توصیه می‌شود از تماس استپر موتور با گرد و غبار و رطوبت جلوگیری شود تا عمر مفید قطعه افزایش یابد. علائم خرابی استپر موتور شامل نوسان دور موتور در حالت درجا، خاموش شدن ناگهانی موتور، افزایش مصرف سوخت و لرزش غیرعادی موتور است. مزیت این محصول در کیفیت ساخت بالا، دقت عملکرد و سازگاری کامل با خودروهای داخلی مختلف است که تجربه رانندگی ایمن و مطمئن را برای مالک خودرو فراهم می‌کند.,"https://dkstatics-public.digikala.com/digikala-products/0b8cea08b5676a47e2342bf2919991e86806f05b_1756622742.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/3d090b90367c9074b30dad90bed5ea8997db93eb_1756622740.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/b4bdd0ea2f2d1e8bb47cbb04743148f76e16d392_1756622741.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/078b6d6e8275b8179ad7443169f3645f1c0e3c4b_1756622741.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/2ecfa866f4018574d758e0520f1e5a3de08b0a5c_1756622742.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/23dacc3cb4e2aebcbfa0d18d42126f665b74698f_1756622741.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/2ae76f74b3d85a021612ec6179507c861e62436f_1756622741.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/4871d28d2c9c97b276d4a16d2050b3793f213154_1756622742.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/5ed478da7004211ea8ad9b9a8c586d05b02add44_1756622742.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/63004ec04c9f03da7e73822649c4cef99ad8031e_1756622742.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پراید وانت پیکان پیکان 405 slx پژو 206 روا آر دی تیبا ساینا کوییک سمند جک J3', 'نوع خودرو': 'سواری', 'تعداد در بسته\u200cبندی': '1', 'ویژگی\u200cهای استپر موتور و پتانسیومتر': 'دارای واشر آب\u200cبندی'}"
استپر موتور زیمنس مدل 001870 کد XU7 مناسب برای پژو 405 و پارس,607940,,"https://dkstatics-public.digikala.com/digikala-products/6bbf899e5633769a920ac9f5da3d2fde8737dce8_1754907581.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/96856e73aab9b1a9dae0a0bf13b15f9de85289d2_1754907580.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/5095b0183cd4401a7dc489dbe0586ab9c5a7fe33_1754907581.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/5ebdad92621afe3216712a7a50472e0ea9e90e90_1754907581.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/5715a8a42dcdaf4bddc494a03dac0322ea36aa39_1754907582.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/2449c96b9e1a333895fb6a7047d333daa098de63_1754907582.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 405 پژو پارس سمند سمند LX سمند سورن', 'نوع خودرو': 'سواری', 'تعداد در بسته\u200cبندی': '۱ عدد', 'ویژگی\u200cهای استپر موتور و پتانسیومتر': 'دارای واشر آب\u200cبندی', 'سایر توضیحات': 'مناسب برای انواع مدل خودرو با موتور XU7 مانند پژو ۴۰۵ ، پژو پارس و سمند. نکات نصب : ابتدا قبل از نصب قطعه محیط دریچه گاز داخل محل نصب استپر را با اسپری انژکتور شور تمیز کنید و سپس محل شستشو را خشک نموده و با استپر قبلی خودرو یک تک استارت بزنید تا باقی مانده محلول اسپری انژکتور از محیط دریچه گاز خارج شود ، سپس استپر جدید را بدون لمس کردن قطعه فلزی سر استپر نصب کنید ، پیچ های اتصال را ببندید و سوکت محصول را نصب نمایید و در آخر ، سوییچ خودرو را باز کنید تا برق پشت آمپر وصل شود و خودرو را استارت نزنید ، در حالتی که برق خودرو وصل است 15 ثانیه صبر کنید و سپس سوییچ را ببندید و 15 ثانیه دیگر صبر\u200cکنید ، این کار را 4 یا 5 بار انجام دهید و سپس خودرو را استارت بزنید تا ایسیو خودرو با استپر\u200cموتور همگام سازی شود ، ممکن پس از این مرحله باز هم ایسیو با قطعه همگام سازی نشود که اگر این مشکل وجود داشت به دیاگ کار با تجربه جهت پاک کردن خطا مراجعه کنید .'}"
استپر موتور خودرو کروز پلاس مدل EF7,950000,خریداران گرامی دقت بفرمایید از آنجاییکه نمونه تقلبی این کالا در بازار با قیمت بسیار کمتر موجود هست، کالای ارسالی حتما باید هر دو لیبل شرکت کروز پلاس ( هولوگرام هفت رنگ کروز پلاس و برچسب اطلاع رسانی اصالت کالای قابل استعلام پیامکی کروز پلاس ) واشر آب بندی سبز رنگ و دو پیچ اتصال را دارا باشد، همچنین پلاستیک وکیوم داخل جعبه باید نوشته کروز پلاس را به فارسی و انگلیسی داشته باشد، در غیر این صورت کالای ارسالی حتما تقلبی و با کیفیت پایین هست.,"https://dkstatics-public.digikala.com/digikala-products/81399d9ca3825fe10fca529bea257a37b4094678_1754048688.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/662aa1ecb5af8e05d8d744d3a5767d2946b699f9_1754048688.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/684a2f649d51e752089a3be03012bf8467d7550a_1754048688.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/d1de8e5c2189b97586260428b51410e343c1bf7e_1754048691.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/82deae0f5927f78258f6a1fc0a985de57b64601a_1754048667.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شماره فنی': 'CR39079601', 'مناسب برای خودرو': 'سمند', 'نوع خودرو': 'سواری', 'تعداد در بسته\u200cبندی': '1', 'ویژگی\u200cهای استپر موتور و پتانسیومتر': 'دارای واشر آب\u200cبندی دارای پیچ اتصال'}"
استپر موتور جهان پارت کد 140302 مناسب برای پراید,553200,استپر موتور که معمولا به آن نیز سوپاپ کنترل هوای دور آرام یا شیر موتوری هم گفته می‌شود، وظیفه کنترل دور آرام موتور را در خودروهایی که تجهیز به دریچه گاز مکانیکی می باشند را برعهده دارد و عملکرد این قطعه موجب می شود تا میزان هوای ورودی به موتور در دور آرام تنظیم گردد؛ منظور از دور آرام زمانی است که پدال گاز توسط راننده فشرده نمی شود. عدم فشرده شدن پدال گاز می تواند در زمان استارت زدن خودرو، در زمان گرم شدن خودرو، هنگامیکه خودرو در وضعیت پشت چراغ قرمز و یا در ترافیک شدید قرار گرفته و یا در فاصله زمانی بین تعویض دنده اتفاق بیافتد. اگر استپر موتور وظیفه خود را به درستی انجام ندهد، علاوه بر اینکه ممکن است خودرو در حالات فوق خاموش شود ممکن است موجب بروز حادثه نیز شود. این قطعه ممکن است به شکل دیگری نیز دچار مشکل شود که با برداشتن پا ازروی پدال گاز، خودرو با دور بالا کار کند و پیامد آن افزایش آلایندگی و همچنین افزایش مصرف سوخت است.,"https://dkstatics-public.digikala.com/digikala-products/0b8633d34df53d664476923c0d6478758faf2a81_1632660784.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/0db05df857d9305420dab9c0a0d4205331363151_1633168908.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شماره فنی': '140302', 'مناسب برای خودرو': 'پیکان پراید', 'نوع خودرو': 'سواری', 'تعداد در بسته\u200cبندی': '1', 'ویژگی\u200cهای استپر موتور و پتانسیومتر': 'دارای پیچ اتصال'}"
استپر موتور دریچه گاز کروز پلاس مدل XU7 مناسب برای سمند,715000,,"https://dkstatics-public.digikala.com/digikala-products/a4500c4b2aac8c1aac82c6ebe763ded92719f457_1717644897.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/cd91ea539fa5b4dae6e75e291a4752ab0f50982a_1717644944.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/a4500c4b2aac8c1aac82c6ebe763ded92719f457_1717644897.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 405 سمند پژو پارس', 'نوع خودرو': 'سواری', 'تعداد در بسته\u200cبندی': '1', 'ویژگی\u200cهای استپر موتور و پتانسیومتر': 'دارای پیچ اتصال دارای واشر آب\u200cبندی'}"
استپر موتور اچ آی سی کد 3854 مناسب برای پراید,370000,,"https://dkstatics-public.digikala.com/digikala-products/5978569bcfd57eff9ddc828d91fa41d81ec3a3b9_1662191463.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/ec834e21fd629549abd5b391b0d6745178a6d53c_1662191459.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/b96cd8bb2a26f8573eea6e6d541413907b068ca6_1662191461.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پراید', 'نوع خودرو': 'سواری', 'تعداد در بسته\u200cبندی': '1', 'ویژگی\u200cهای استپر موتور و پتانسیومتر': 'دارای پیچ اتصال', 'کشور سازنده': 'ایران'}"
استپر موتور فرانتک کد 412142 مناسب برای پراید,600000,,"https://dkstatics-public.digikala.com/digikala-products/1cf45d30001591741ddab161fb592de5afe9dae8_1620120390.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/1775dc712440589cf6167a3e8eb274928c04cfed_1620120396.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/1cf45d30001591741ddab161fb592de5afe9dae8_1620120390.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پراید', 'تعداد در بسته\u200cبندی': '1'}"
استپر موتور زیمنس مدل FTP34 مناسب برای پژو405,414000,,"https://dkstatics-public.digikala.com/digikala-products/2ea6a8c2456b952cef8affd829797f6118c12f80_1729528816.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/f4b2e374fea7b625e01ae7f5734a6d198b99bac5_1729528838.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/2ea6a8c2456b952cef8affd829797f6118c12f80_1729528816.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 405', 'نوع خودرو': 'سواری', 'تعداد در بسته\u200cبندی': '1', 'ویژگی\u200cهای استپر موتور و پتانسیومتر': 'دارای واشر آب\u200cبندی'}"
استپر موتور ایرکا مدل XU7P - XUM مناسب برای پژو پارس,1567020,,"https://dkstatics-public.digikala.com/digikala-products/7c23fd98a430b230c4f2b29a216aa4375b9628ef_1735766492.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/9b11873adedbe334e4999c9561e4db73c811af49_1735765559.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/4cb822b11901b9b7e155a5a080beeaf60471b474_1735765559.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/24da15f79f073f6a2912dab7a215209c23586177_1735765560.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/1a1bf86b6deb12ac4123fba7706ead659c177e6d_1735765560.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/6cc23533d12757ac3fe5184044c290368ffec222_1735765561.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/c09f7431c1d3b531cbe5d4c598c97ce19f398052_1735765561.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو پارس وانت آریسان 2 سمند سورن پلاس', 'نوع خودرو': 'سواری', 'تعداد در بسته\u200cبندی': '۱ عدد', 'ویژگی\u200cهای استپر موتور و پتانسیومتر': 'دارای واشر آب\u200cبندی', 'کشور سازنده': 'ایران'}"
استپر موتور ایرکا مدل 00471 مناسب برای رنو ال ۹۰,1567020,,"https://dkstatics-public.digikala.com/digikala-products/8e3f2d32fdbd90ce7c6c0991e3dddec0acaf81a7_1729844149.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/0e7ced8ad804194d75f52c7423050b0a0c00962a_1729844150.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/9acff27125ff4497cc881c04e25e8479edfbbfea_1729844151.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/b383eb9992133e4d6e4354c443fbd8b04655ce84_1729844152.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/cd6b2b9ba9e505fa9f73bb0a21aad29e8bde73f3_1729844152.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/292f66a8f9e3876a4c0d2a1a6018a81396faa752_1729844152.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/44a442313f54e9b2bd7c1e894bcac1ad6798fb9a_1729844152.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/069c3231c84dae5db1d79b55c13539eea01204a2_1729844152.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/f019507eed86dc75f50eb4e687eec612e4a6bb9d_1729844152.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'رنو L90 رنو تندر پلاس رنو تندر پیکاپ رنو ساندرو رنو ساندرو استپ وی رنو مگان', 'نوع خودرو': 'سواری', 'تعداد در بسته\u200cبندی': '۱ عدد', 'ویژگی\u200cهای استپر موتور و پتانسیومتر': 'دارای واشر آب\u200cبندی', 'کشور سازنده': 'ایران'}"
استپر موتور الدورا کد 87062200 مناسب برای سمند EF7,494700,استپر موتور قطعه ای است که بر روی دریچه گاز (انژکتور) موتور انژکتوری قرار دارد که وظیفه اصلی این قطعه، روشن نگه داشتن خودرو در حالت دور آرام است. این قطعه وظیفه بسیار مهمتری نیز دارد. هنگامی که کولر را روشن میکنیم، کمپرسور کولر بار خود را روی موتور وارد میکند. برای جبران آن، استپر موتور ژیگلور مربوطه راکمی به عقب تر می کشد، تا خود به خود گاز کمی زیاد شود. استپر موتور کار ساسات را نیز انجام میدهد. در هنگامی که خودرو سرد است سوزن آن طوری تنظیم میشود که خودرو با اولین استارت روشن شود. کار دیگر استپر موتور، تنظیم هوای مورد مصرف سیلندرها در زمان رهاکردن گاز است. استپر موتورهای الدورا از سیم پیچی دقیقی طبق استاندارد کارخانه سازنده دارد و ارتباط سوکت و بوبین از ورق های فلزی است که این قطعه را در مقابل دود و چربی مقاوم تر ساخته است. استپر موتور الدورا مناسب برای سمند EF7 می تواند تجربه خرید خوبی را برای مشتریان بسازد.,"https://dkstatics-public.digikala.com/digikala-products/850d4411279aa2baebafa0cca0ba7afa8e68adfe_1623749476.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/d44ed53bbf236f790845bf717d1ee15ed6641c7a_1623749477.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/19fce784773b14f8c9b5973847de3781ac7d4e68_1623749477.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/7e5ae93d41966b97957c9752945bd6e1c29bddac_1623749478.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/96c97082bf40114cbe6aa40e9f32f01ae98977e6_1623749479.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'نیسان زامیاد سمند', 'تعداد در بسته\u200cبندی': '1', 'ویژگی\u200cهای استپر موتور و پتانسیومتر': 'دارای پیچ اتصال', 'سایر توضیحات': 'مناسب برای سمند EF7 و نیسان وانت Z24 می باشد'}"
